SECTION Comments
Name "PrunedDPPlusPlus_irregular.txt"
Creator "graph_v_of_v_idealID_save_for_GSTP"
END

input_graph_size |V|= 1000 |E|= 6661
group_graph Edge 707 968 64.2002428240
group_graph Edge 707 969 10.2002614047
group_graph Edge 707 970 40.2002428240
group_graph Edge 707 971 48.2002428240
group_graph Edge 707 972 35.2002428240
group_graph Edge 707 973 32.2002428240
group_graph Edge 707 974 11.2002496595
group_graph Edge 707 975 23.0000000000
group_graph Edge 707 1054 30.2002428240

group_graph Edge 708 745 44.2002428240
group_graph Edge 708 766 56.0000000000
group_graph Edge 708 1055 56.2002428240

group_graph Edge 709 710 69.2002428240
group_graph Edge 709 722 80.2002426969
group_graph Edge 709 743 41.2002428240
group_graph Edge 709 744 12.2002453386
group_graph Edge 709 814 89.1992123989
group_graph Edge 709 818 20.2002428249
group_graph Edge 709 820 30.2002428240
group_graph Edge 709 821 69.2002428240
group_graph Edge 709 825 6.2012572930
group_graph Edge 709 828 19.2002428263
group_graph Edge 709 829 55.2002428240
group_graph Edge 709 831 38.2002428240
group_graph Edge 709 836 24.2002428240
group_graph Edge 709 839 32.2002428240
group_graph Edge 709 840 5.2030004365
group_graph Edge 709 841 31.2002428240
group_graph Edge 709 844 91.1926289551
group_graph Edge 709 851 82.2002418844
group_graph Edge 709 857 2.2556309520
group_graph Edge 709 870 90.1974418382
group_graph Edge 709 887 31.2002428240
group_graph Edge 709 947 44.2002428240
group_graph Edge 709 968 20.2002428249
group_graph Edge 709 977 52.2002428240
group_graph Edge 709 984 26.2002428240
group_graph Edge 709 994 38.2002428240
group_graph Edge 709 995 68.2002428240
group_graph Edge 709 996 80.0000000000
group_graph Edge 709 1045 3.2206189776

group_graph Edge 710 722 67.2002428240
group_graph Edge 710 741 94.1285888806
group_graph Edge 710 814 66.2002428240
group_graph Edge 710 817 37.2002428240
group_graph Edge 710 818 93.1439835196
group_graph Edge 710 820 20.2002428249
group_graph Edge 710 821 36.2002428240
group_graph Edge 710 828 57.2002428240
group_graph Edge 710 836 38.2002428240
group_graph Edge 710 837 11.2002496595
group_graph Edge 710 839 82.2002418844
group_graph Edge 710 840 0.6095088089
group_graph Edge 710 841 60.2002428240
group_graph Edge 710 844 7.2006160263
group_graph Edge 710 848 60.2002428240
group_graph Edge 710 850 65.2002428240
group_graph Edge 710 871 11.2002496595
group_graph Edge 710 947 80.2002426969
group_graph Edge 710 964 2.2556309520
group_graph Edge 710 972 27.2002428240
group_graph Edge 710 978 91.1926289551
group_graph Edge 710 987 60.2002428240
group_graph Edge 710 988 40.2002428240
group_graph Edge 710 993 25.2002428240
group_graph Edge 710 994 83.2002402699
group_graph Edge 710 996 95.0000000000
group_graph Edge 710 1000 16.2002428701

group_graph Edge 711 812 52.2002428240
group_graph Edge 711 814 81.2002424784
group_graph Edge 711 818 41.2002428240
group_graph Edge 711 822 5.2030004365
group_graph Edge 711 825 11.2002496595
group_graph Edge 711 826 32.2002428240
group_graph Edge 711 827 1.3508033658
group_graph Edge 711 832 53.2002428240
group_graph Edge 711 834 37.2002428240
group_graph Edge 711 836 2.2556309520
group_graph Edge 711 839 86.2001915222
group_graph Edge 711 842 56.2002428240
group_graph Edge 711 849 86.2001915222
group_graph Edge 711 855 62.2002428240
group_graph Edge 711 968 47.2002428240
group_graph Edge 711 969 15.2002429492
group_graph Edge 711 972 42.2002428240
group_graph Edge 711 976 29.2002428240
group_graph Edge 711 985 41.0000000000
group_graph Edge 711 1000 84.2002358811

group_graph Edge 712 713 27.2002428240
group_graph Edge 712 715 76.5036195196
group_graph Edge 712 716 62.2002428240
group_graph Edge 712 717 46.2002428240
group_graph Edge 712 718 85.2002239511
group_graph Edge 712 719 34.2002428240
group_graph Edge 712 720 91.1926289551
group_graph Edge 712 725 45.2002428240
group_graph Edge 712 726 5.2030004365
group_graph Edge 712 727 6.2012572930
group_graph Edge 712 729 33.2002428240
group_graph Edge 712 732 69.2002428240
group_graph Edge 712 733 76.5036195196
group_graph Edge 712 736 92.1795461826
group_graph Edge 712 741 42.2002428240
group_graph Edge 712 745 82.2002418844
group_graph Edge 712 750 49.2002428240
group_graph Edge 712 751 50.2002428240
group_graph Edge 712 758 88.1998637518
group_graph Edge 712 760 26.2002428240
group_graph Edge 712 761 27.2002428240
group_graph Edge 712 762 74.2002428237
group_graph Edge 712 766 94.7845396676
group_graph Edge 712 767 64.2002428240
group_graph Edge 712 768 38.2002428240
group_graph Edge 712 770 94.1285888806
group_graph Edge 712 772 88.1998637518
group_graph Edge 712 773 59.2002428240
group_graph Edge 712 774 13.2002437491
group_graph Edge 712 775 29.2002428240
group_graph Edge 712 776 8.2003801175
group_graph Edge 712 818 35.2002428240
group_graph Edge 712 836 81.2002424784
group_graph Edge 712 861 93.0000000000
group_graph Edge 712 1000 94.1285888806

group_graph Edge 713 745 52.2002428240
group_graph Edge 713 815 87.2001033712
group_graph Edge 713 819 20.2002428249
group_graph Edge 713 834 5.2030004365
group_graph Edge 713 997 17.0000000000
group_graph Edge 713 1000 63.2002428240

group_graph Edge 714 814 24.2002428240
group_graph Edge 714 817 12.2002453386
group_graph Edge 714 818 4.2077387920
group_graph Edge 714 820 63.2002428240
group_graph Edge 714 821 42.2002428240
group_graph Edge 714 822 54.2002428240
group_graph Edge 714 823 24.2002428240
group_graph Edge 714 824 89.8506217263
group_graph Edge 714 825 58.2002428240
group_graph Edge 714 826 56.2002428240
group_graph Edge 714 828 18.2002428303
group_graph Edge 714 830 34.2002428240
group_graph Edge 714 831 37.2002428240
group_graph Edge 714 838 78.2002428068
group_graph Edge 714 840 23.2002428241
group_graph Edge 714 841 77.2002428177
group_graph Edge 714 842 88.1998637518
group_graph Edge 714 843 81.2002424784
group_graph Edge 714 844 54.2002428240
group_graph Edge 714 846 80.2002426969
group_graph Edge 714 848 5.2030004365
group_graph Edge 714 850 57.2002428240
group_graph Edge 714 857 73.2002428239
group_graph Edge 714 863 89.1992123989
group_graph Edge 714 867 89.8506217263
group_graph Edge 714 871 25.2002428240
group_graph Edge 714 877 8.2003801175
group_graph Edge 714 893 27.2002428240
group_graph Edge 714 899 33.2002428240
group_graph Edge 714 910 13.2002437491
group_graph Edge 714 913 88.1998637518
group_graph Edge 714 923 7.2006160263
group_graph Edge 714 924 42.2002428240
group_graph Edge 714 927 36.2002428240
group_graph Edge 714 939 18.2002428303
group_graph Edge 714 940 15.2002429492
group_graph Edge 714 943 72.2002428240
group_graph Edge 714 945 74.2002428237
group_graph Edge 714 947 35.2002428240
group_graph Edge 714 951 7.2006160263
group_graph Edge 714 956 16.2002428701
group_graph Edge 714 976 19.2002428263
group_graph Edge 714 980 47.2002428240
group_graph Edge 714 982 60.2002428240
group_graph Edge 714 991 76.5036195196
group_graph Edge 714 993 69.2002428240
group_graph Edge 714 998 81.0000000000
group_graph Edge 714 1035 33.2002428240

group_graph Edge 715 760 71.2002428240
group_graph Edge 715 814 17.2002428410
group_graph Edge 715 818 14.2002431643
group_graph Edge 715 821 64.2002428240
group_graph Edge 715 947 92.1795461826
group_graph Edge 715 971 104.0000000000
group_graph Edge 715 1000 53.2002428240

group_graph Edge 716 717 75.2002428232
group_graph Edge 716 725 80.2002426969
group_graph Edge 716 727 21.2002428243
group_graph Edge 716 737 77.2002428177
group_graph Edge 716 746 33.2002428240
group_graph Edge 716 765 66.2002428240
group_graph Edge 716 770 9.2002933315
group_graph Edge 716 811 31.2002428240
group_graph Edge 716 814 52.2002428240
group_graph Edge 716 820 8.2003801175
group_graph Edge 716 873 35.2002428240
group_graph Edge 716 947 47.0000000000
group_graph Edge 716 1000 46.2002428240

group_graph Edge 717 720 94.1285888806
group_graph Edge 717 725 27.2002428240
group_graph Edge 717 732 27.2002428240
group_graph Edge 717 751 39.0000000000
group_graph Edge 717 1000 16.2002428701

group_graph Edge 718 735 16.2002428701
group_graph Edge 718 758 90.1974418382
group_graph Edge 718 786 61.2002428240
group_graph Edge 718 872 61.2002428240
group_graph Edge 718 908 73.0000000000
group_graph Edge 718 1000 80.2002426969

group_graph Edge 719 721 63.2002428240
group_graph Edge 719 738 34.2002428240
group_graph Edge 719 754 46.0000000000
group_graph Edge 719 1000 91.1926289551

group_graph Edge 720 729 18.2002428303
group_graph Edge 720 736 88.1998637518
group_graph Edge 720 745 84.2002358811
group_graph Edge 720 749 80.2002426969
group_graph Edge 720 760 48.2002428240
group_graph Edge 720 796 52.2002428240
group_graph Edge 720 836 64.0000000000
group_graph Edge 720 1000 42.2002428240

group_graph Edge 721 728 3.2206189776
group_graph Edge 721 736 55.2002428240
group_graph Edge 721 818 21.2002428243
group_graph Edge 721 823 33.0000000000
group_graph Edge 721 1056 81.2002424784

group_graph Edge 722 814 79.2002427773
group_graph Edge 722 817 16.2002428701
group_graph Edge 722 818 41.2002428240
group_graph Edge 722 820 34.2002428240
group_graph Edge 722 825 62.2002428240
group_graph Edge 722 833 89.8506217263
group_graph Edge 722 839 87.2001033712
group_graph Edge 722 846 10.2002614047
group_graph Edge 722 848 66.2002428240
group_graph Edge 722 849 46.2002428240
group_graph Edge 722 866 50.2002428240
group_graph Edge 722 978 89.1992123989
group_graph Edge 722 994 101.0000000000
group_graph Edge 722 1057 26.2002428240

group_graph Edge 723 730 78.2002428068
group_graph Edge 723 734 73.2002428239
group_graph Edge 723 818 85.0000000000
group_graph Edge 723 1009 45.2002428240

group_graph Edge 724 1000 19.2002428263

group_graph Edge 725 726 77.2002428177
group_graph Edge 725 732 39.2002428240
group_graph Edge 725 733 70.2002428240
group_graph Edge 725 746 46.2002428240
group_graph Edge 725 760 48.2002428240
group_graph Edge 725 770 67.2002428240
group_graph Edge 725 814 29.2002428240
group_graph Edge 725 818 90.1974418382
group_graph Edge 725 848 102.0000000000
group_graph Edge 725 1000 80.2002426969

group_graph Edge 726 730 94.7845396676
group_graph Edge 726 740 23.2002428241
group_graph Edge 726 741 6.2012572930
group_graph Edge 726 758 18.0000000000
group_graph Edge 726 1012 61.2002428240

group_graph Edge 727 731 81.2002424784
group_graph Edge 727 760 93.0000000000
group_graph Edge 727 1058 94.1285888806

group_graph Edge 728 732 50.1001214120
group_graph Edge 728 733 12.2002453386
group_graph Edge 728 745 89.1992123989
group_graph Edge 728 751 34.2002428240
group_graph Edge 728 762 18.2002428303
group_graph Edge 728 763 14.2002431643
group_graph Edge 728 766 26.0000000000
group_graph Edge 728 1009 51.2002428240

group_graph Edge 729 740 11.2002496595
group_graph Edge 729 923 23.0000000000
group_graph Edge 729 1000 80.2002426969

group_graph Edge 730 736 54.2002428240
group_graph Edge 730 737 84.2002358811
group_graph Edge 730 748 91.1926289551
group_graph Edge 730 769 63.2002428240
group_graph Edge 730 774 75.0000000000
group_graph Edge 730 1000 30.2002428240

group_graph Edge 731 1000 50.1001214120

group_graph Edge 732 745 94.0473141791
group_graph Edge 732 769 5.2030004365
group_graph Edge 732 785 49.2002428240
group_graph Edge 732 791 17.2002428410
group_graph Edge 732 796 29.0000000000
group_graph Edge 732 1000 24.2002428240

group_graph Edge 733 740 30.2002428240
group_graph Edge 733 745 68.2002428240
group_graph Edge 733 749 37.2002428240
group_graph Edge 733 758 75.2002428232
group_graph Edge 733 762 65.2002428240
group_graph Edge 733 766 33.2002428240
group_graph Edge 733 792 45.0000000000
group_graph Edge 733 1000 3.2206189776

group_graph Edge 734 796 80.0000000000
group_graph Edge 734 1000 26.2002428240

group_graph Edge 735 758 31.0000000000
group_graph Edge 735 1000 26.2002428240

group_graph Edge 736 1000 61.2002428240

group_graph Edge 737 745 0.3127431137
group_graph Edge 737 751 49.2002428240
group_graph Edge 737 758 65.2002428240
group_graph Edge 737 783 7.2006160263
group_graph Edge 737 818 34.2002428240
group_graph Edge 737 845 46.0000000000
group_graph Edge 737 1000 1.3508033658

group_graph Edge 738 745 81.2002424784
group_graph Edge 738 760 80.2002426969
group_graph Edge 738 818 92.0000000000
group_graph Edge 738 1000 95.0702444879

group_graph Edge 739 818 98.0000000000
group_graph Edge 739 1000 31.2002428240

group_graph Edge 740 745 49.2002428240
group_graph Edge 740 749 71.2002428240
group_graph Edge 740 750 91.1926289551
group_graph Edge 740 751 49.2002428240
group_graph Edge 740 761 26.2002428240
group_graph Edge 740 762 46.2002428240
group_graph Edge 740 765 48.2002428240
group_graph Edge 740 766 4.2077387920
group_graph Edge 740 771 80.2002426969
group_graph Edge 740 773 62.2002428240
group_graph Edge 740 776 84.2002358811
group_graph Edge 740 785 37.2002428240
group_graph Edge 740 800 76.2002428217
group_graph Edge 740 808 6.2012572930
group_graph Edge 740 809 71.2002428240
group_graph Edge 740 818 83.0000000000
group_graph Edge 740 1000 17.2002428410

group_graph Edge 741 818 67.0000000000
group_graph Edge 741 1000 32.2002428240

group_graph Edge 742 818 68.0000000000
group_graph Edge 742 1000 22.2002428241

group_graph Edge 743 1000 94.1285888806

group_graph Edge 744 745 55.0000000000
group_graph Edge 744 1000 46.2002428240

group_graph Edge 745 750 89.1992123989
group_graph Edge 745 751 81.2002424784
group_graph Edge 745 752 68.2002428240
group_graph Edge 745 755 32.2002428240
group_graph Edge 745 756 38.2002428240
group_graph Edge 745 762 5.2030004365
group_graph Edge 745 765 1.3508033658
group_graph Edge 745 770 35.2002428240
group_graph Edge 745 773 55.2002428240
group_graph Edge 745 775 94.0473141791
group_graph Edge 745 777 45.2002428240
group_graph Edge 745 783 73.2002428239
group_graph Edge 745 785 94.7845396676
group_graph Edge 745 791 35.2002428240
group_graph Edge 745 792 92.1795461826
group_graph Edge 745 796 104.0000000000
group_graph Edge 745 1055 89.1992123989

group_graph Edge 746 758 1.3508033658
group_graph Edge 746 791 14.2002431643
group_graph Edge 746 840 23.2002428241
group_graph Edge 746 849 72.2002428240
group_graph Edge 746 984 84.0000000000
group_graph Edge 746 1000 13.2002437491

group_graph Edge 747 758 44.0000000000
group_graph Edge 747 1000 86.2001915222

group_graph Edge 748 1000 37.2002428240

group_graph Edge 749 766 88.1998637518
group_graph Edge 749 776 100.0000000000
group_graph Edge 749 1000 84.2002358811

group_graph Edge 750 751 52.2002428240
group_graph Edge 750 761 64.0000000000
group_graph Edge 750 1004 35.2002428240

group_graph Edge 751 760 85.2002239511
group_graph Edge 751 784 97.0000000000
group_graph Edge 751 1000 88.1998637518

group_graph Edge 752 1000 74.2002428237

group_graph Edge 753 1000 64.2002428240

group_graph Edge 754 777 51.2002428240
group_graph Edge 754 791 63.0000000000
group_graph Edge 754 1000 17.2002428410

group_graph Edge 755 761 25.2002428240
group_graph Edge 755 773 56.2002428240
group_graph Edge 755 797 68.0000000000
group_graph Edge 755 1000 72.2002428240

group_graph Edge 756 773 96.0000000000
group_graph Edge 756 1000 6.2012572930

group_graph Edge 757 772 96.0000000000
group_graph Edge 757 1057 53.2002428240

group_graph Edge 758 768 45.2002428240
group_graph Edge 758 773 51.2002428240
group_graph Edge 758 804 63.2002428240
group_graph Edge 758 811 75.0000000000
group_graph Edge 758 1000 79.2002427773

group_graph Edge 759 792 72.0000000000
group_graph Edge 759 1059 56.2002428240

group_graph Edge 760 768 36.2002428240
group_graph Edge 760 770 53.2002428240
group_graph Edge 760 772 5.2030004365
group_graph Edge 760 773 22.2002428241
group_graph Edge 760 861 34.0000000000
group_graph Edge 760 1000 86.2001915222

group_graph Edge 761 765 25.2002428240
group_graph Edge 761 766 53.2002428240
group_graph Edge 761 792 65.0000000000
group_graph Edge 761 1000 13.2002437491

group_graph Edge 762 765 12.2002453386
group_graph Edge 762 783 24.0000000000
group_graph Edge 762 1012 4.2077387920

group_graph Edge 763 772 44.2002428240
group_graph Edge 763 773 56.0000000000
group_graph Edge 763 1000 81.2002424784

group_graph Edge 764 1000 29.2002428240

group_graph Edge 765 1000 35.2002428240

group_graph Edge 766 769 90.1974418382
group_graph Edge 766 784 102.0000000000
group_graph Edge 766 1000 52.2002428240

group_graph Edge 767 768 102.0000000000
group_graph Edge 767 1000 22.2002428241

group_graph Edge 768 1000 27.2002428240

group_graph Edge 769 1000 41.2002428240

group_graph Edge 770 1000 78.2002428068

group_graph Edge 771 1000 71.2002428240

group_graph Edge 772 1000 29.2002428240

group_graph Edge 773 792 79.0000000000
group_graph Edge 773 1000 76.5036195196

group_graph Edge 774 1000 91.1926289551

group_graph Edge 775 792 108.0000000000
group_graph Edge 775 1000 85.2002239511

group_graph Edge 776 1000 50.2002428240

group_graph Edge 777 1000 61.2002428240

group_graph Edge 778 1000 89.8506217263

group_graph Edge 779 1000 88.1998637518

group_graph Edge 780 1000 65.2002428240

group_graph Edge 781 1000 12.2002453386

group_graph Edge 782 1000 69.2002428240

group_graph Edge 783 792 60.0000000000
group_graph Edge 783 1000 94.7845396676

group_graph Edge 784 1000 25.2002428240

group_graph Edge 785 1000 90.1974418382

group_graph Edge 786 1000 18.2002428303

group_graph Edge 787 1000 32.2002428240

group_graph Edge 788 1000 54.2002428240

group_graph Edge 789 1000 33.2002428240

group_graph Edge 790 1000 23.2002428241

group_graph Edge 791 1000 86.2001915222

group_graph Edge 792 808 55.0000000000
group_graph Edge 792 1000 32.2002428240

group_graph Edge 793 1000 88.1998637518

group_graph Edge 794 1000 58.2002428240

group_graph Edge 795 1000 44.2002428240

group_graph Edge 796 1000 89.1992123989

group_graph Edge 797 1000 16.2002428701

group_graph Edge 798 1000 84.2002358811

group_graph Edge 799 1000 47.2002428240

group_graph Edge 800 1000 5.2030004365

group_graph Edge 801 1000 84.2002358811

group_graph Edge 802 1000 94.1285888806

group_graph Edge 803 1000 69.2002428240

group_graph Edge 804 1000 37.2002428240

group_graph Edge 805 1000 16.2002428701

group_graph Edge 806 1000 2.2556309520

group_graph Edge 807 1000 16.2002428701

group_graph Edge 808 1000 60.2002428240

group_graph Edge 809 1000 89.8506217263

group_graph Edge 810 1000 30.2002428240

group_graph Edge 811 1000 63.2002428240

group_graph Edge 812 814 23.2002428241
group_graph Edge 812 817 41.2002428240
group_graph Edge 812 821 58.2002428240
group_graph Edge 812 822 49.6001214120
group_graph Edge 812 823 43.2002428240
group_graph Edge 812 824 2.2556309520
group_graph Edge 812 827 82.2002418844
group_graph Edge 812 828 65.2002428240
group_graph Edge 812 830 29.2002428240
group_graph Edge 812 836 94.1285888806
group_graph Edge 812 837 72.2002428240
group_graph Edge 812 840 34.2002428240
group_graph Edge 812 850 72.2002428240
group_graph Edge 812 852 4.2077387920
group_graph Edge 812 856 47.2002428240
group_graph Edge 812 859 65.2002428240
group_graph Edge 812 970 51.2002428240
group_graph Edge 812 976 43.2002428240
group_graph Edge 812 977 55.0000000000
group_graph Edge 812 1001 59.2002428240

group_graph Edge 813 818 73.2002428239
group_graph Edge 813 819 35.2002428240
group_graph Edge 813 820 37.2002428240
group_graph Edge 813 821 45.2002428240
group_graph Edge 813 836 20.2002428249
group_graph Edge 813 924 8.2003801175
group_graph Edge 813 939 10.2002614047
group_graph Edge 813 984 22.0000000000
group_graph Edge 813 1001 46.2002428240

group_graph Edge 814 815 10.2002614047
group_graph Edge 814 816 68.2002428240
group_graph Edge 814 817 65.2002428240
group_graph Edge 814 818 65.2002428240
group_graph Edge 814 820 13.2002437491
group_graph Edge 814 821 56.2002428240
group_graph Edge 814 823 43.2002428240
group_graph Edge 814 825 64.2002428240
group_graph Edge 814 826 37.2002428240
group_graph Edge 814 827 50.6001214120
group_graph Edge 814 828 69.2002428240
group_graph Edge 814 830 94.0473141791
group_graph Edge 814 831 28.2002428240
group_graph Edge 814 832 44.2002428240
group_graph Edge 814 833 45.2002428240
group_graph Edge 814 834 37.2002428240
group_graph Edge 814 836 51.2002428240
group_graph Edge 814 837 26.2002428240
group_graph Edge 814 838 78.2002428068
group_graph Edge 814 839 91.1926289551
group_graph Edge 814 840 82.2002418844
group_graph Edge 814 841 11.2002496595
group_graph Edge 814 844 94.7845396676
group_graph Edge 814 848 3.2206189776
group_graph Edge 814 849 5.2030004365
group_graph Edge 814 851 42.2002428240
group_graph Edge 814 852 27.2002428240
group_graph Edge 814 856 49.2002428240
group_graph Edge 814 857 18.2002428303
group_graph Edge 814 859 69.2002428240
group_graph Edge 814 862 21.2002428243
group_graph Edge 814 866 60.2002428240
group_graph Edge 814 870 63.2002428240
group_graph Edge 814 871 69.2002428240
group_graph Edge 814 876 50.2002428240
group_graph Edge 814 877 14.2002431643
group_graph Edge 814 878 36.2002428240
group_graph Edge 814 890 70.2002428240
group_graph Edge 814 907 34.2002428240
group_graph Edge 814 908 31.2002428240
group_graph Edge 814 915 79.2002427773
group_graph Edge 814 917 89.8506217263
group_graph Edge 814 921 39.2002428240
group_graph Edge 814 922 2.2556309520
group_graph Edge 814 924 14.2002431643
group_graph Edge 814 928 10.2002614047
group_graph Edge 814 937 16.2002428701
group_graph Edge 814 939 36.2002428240
group_graph Edge 814 968 56.2002428240
group_graph Edge 814 970 29.2002428240
group_graph Edge 814 974 58.2002428240
group_graph Edge 814 976 25.2002428240
group_graph Edge 814 977 0.6095088089
group_graph Edge 814 978 18.2002428303
group_graph Edge 814 985 75.2002428232
group_graph Edge 814 989 44.2002428240
group_graph Edge 814 990 43.2002428240
group_graph Edge 814 991 66.2002428240
group_graph Edge 814 993 60.2002428240
group_graph Edge 814 994 26.2002428240
group_graph Edge 814 995 17.2002428410
group_graph Edge 814 996 29.0000000000
group_graph Edge 814 1000 83.2002402699

group_graph Edge 815 816 85.2002239511
group_graph Edge 815 818 59.2002428240
group_graph Edge 815 819 88.1998637518
group_graph Edge 815 834 11.2002496595
group_graph Edge 815 837 51.2002428240
group_graph Edge 815 838 88.1998637518
group_graph Edge 815 843 92.1795461826
group_graph Edge 815 847 93.1439835196
group_graph Edge 815 848 65.2002428240
group_graph Edge 815 849 57.2002428240
group_graph Edge 815 850 67.2002428240
group_graph Edge 815 866 50.2002428240
group_graph Edge 815 890 64.2002428240
group_graph Edge 815 892 78.2002428068
group_graph Edge 815 900 69.2002428240
group_graph Edge 815 901 34.2002428240
group_graph Edge 815 910 75.2002428232
group_graph Edge 815 919 64.2002428240
group_graph Edge 815 920 4.2077387920
group_graph Edge 815 938 61.2002428240
group_graph Edge 815 991 87.2001033712
group_graph Edge 815 995 99.0000000000
group_graph Edge 815 1001 76.2002428217

group_graph Edge 816 818 32.2002428240
group_graph Edge 816 820 27.2002428240
group_graph Edge 816 836 49.6001214120
group_graph Edge 816 840 55.2002428240
group_graph Edge 816 841 41.2002428240
group_graph Edge 816 844 39.2002428240
group_graph Edge 816 845 76.5036195196
group_graph Edge 816 968 53.2002428240
group_graph Edge 816 976 94.0473141791
group_graph Edge 816 984 7.2006160263
group_graph Edge 816 986 19.0000000000
group_graph Edge 816 1001 27.2002428240

group_graph Edge 817 818 87.2001033712
group_graph Edge 817 820 43.2002428240
group_graph Edge 817 825 25.2002428240
group_graph Edge 817 826 94.1285888806
group_graph Edge 817 829 58.2002428240
group_graph Edge 817 831 50.2002428240
group_graph Edge 817 833 47.2002428240
group_graph Edge 817 836 76.2002428217
group_graph Edge 817 838 16.2002428701
group_graph Edge 817 839 79.2002427773
group_graph Edge 817 841 74.2002428237
group_graph Edge 817 845 75.2002428232
group_graph Edge 817 848 70.2002428240
group_graph Edge 817 849 50.2002428240
group_graph Edge 817 856 24.2002428240
group_graph Edge 817 857 81.2002424784
group_graph Edge 817 874 84.2002358811
group_graph Edge 817 899 43.2002428240
group_graph Edge 817 910 92.1795461826
group_graph Edge 817 914 74.2002428237
group_graph Edge 817 915 36.2002428240
group_graph Edge 817 917 6.2012572930
group_graph Edge 817 924 62.2002428240
group_graph Edge 817 930 42.2002428240
group_graph Edge 817 931 63.2002428240
group_graph Edge 817 935 2.2556309520
group_graph Edge 817 937 25.2002428240
group_graph Edge 817 938 73.2002428239
group_graph Edge 817 939 19.2002428263
group_graph Edge 817 946 59.2002428240
group_graph Edge 817 947 88.1998637518
group_graph Edge 817 948 14.2002431643
group_graph Edge 817 955 78.2002428068
group_graph Edge 817 968 53.2002428240
group_graph Edge 817 976 94.7845396676
group_graph Edge 817 987 93.1439835196
group_graph Edge 817 990 78.2002428068
group_graph Edge 817 991 25.2002428240
group_graph Edge 817 994 14.2002431643
group_graph Edge 817 995 51.2002428240
group_graph Edge 817 996 63.0000000000
group_graph Edge 817 1000 39.2002428240

group_graph Edge 818 819 36.2002428240
group_graph Edge 818 820 65.2002428240
group_graph Edge 818 821 15.2002429492
group_graph Edge 818 822 26.2002428240
group_graph Edge 818 823 75.2002428232
group_graph Edge 818 824 50.2002428240
group_graph Edge 818 825 47.2002428240
group_graph Edge 818 826 13.2002437491
group_graph Edge 818 827 5.2030004365
group_graph Edge 818 828 22.2002428241
group_graph Edge 818 829 94.7845396676
group_graph Edge 818 830 23.2002428241
group_graph Edge 818 831 83.2002402699
group_graph Edge 818 833 55.2002428240
group_graph Edge 818 834 56.2002428240
group_graph Edge 818 835 60.2002428240
group_graph Edge 818 836 25.2002428240
group_graph Edge 818 837 11.2002496595
group_graph Edge 818 838 10.2002614047
group_graph Edge 818 839 5.2030004365
group_graph Edge 818 840 45.2002428240
group_graph Edge 818 841 82.2002418844
group_graph Edge 818 842 39.2002428240
group_graph Edge 818 843 36.2002428240
group_graph Edge 818 844 70.2002428240
group_graph Edge 818 845 75.2002428232
group_graph Edge 818 846 69.2002428240
group_graph Edge 818 848 26.2002428240
group_graph Edge 818 849 47.2002428240
group_graph Edge 818 850 47.2002428240
group_graph Edge 818 851 64.2002428240
group_graph Edge 818 852 29.2002428240
group_graph Edge 818 854 36.2002428240
group_graph Edge 818 855 94.0473141791
group_graph Edge 818 857 41.2002428240
group_graph Edge 818 859 16.2002428701
group_graph Edge 818 860 41.2002428240
group_graph Edge 818 862 14.2002431643
group_graph Edge 818 864 49.2002428240
group_graph Edge 818 865 66.2002428240
group_graph Edge 818 866 44.2002428240
group_graph Edge 818 867 82.2002418844
group_graph Edge 818 868 20.2002428249
group_graph Edge 818 869 61.2002428240
group_graph Edge 818 870 68.2002428240
group_graph Edge 818 871 62.2002428240
group_graph Edge 818 872 25.2002428240
group_graph Edge 818 873 74.2002428237
group_graph Edge 818 874 31.2002428240
group_graph Edge 818 875 11.2002496595
group_graph Edge 818 878 48.2002428240
group_graph Edge 818 879 80.2002426969
group_graph Edge 818 881 39.2002428240
group_graph Edge 818 885 32.2002428240
group_graph Edge 818 887 12.2002453386
group_graph Edge 818 892 53.2002428240
group_graph Edge 818 893 69.2002428240
group_graph Edge 818 894 55.2002428240
group_graph Edge 818 896 29.2002428240
group_graph Edge 818 900 41.2002428240
group_graph Edge 818 902 14.2002431643
group_graph Edge 818 903 94.1285888806
group_graph Edge 818 915 21.2002428243
group_graph Edge 818 917 53.2002428240
group_graph Edge 818 927 57.2002428240
group_graph Edge 818 929 66.2002428240
group_graph Edge 818 942 85.2002239511
group_graph Edge 818 944 80.2002426969
group_graph Edge 818 968 63.2002428240
group_graph Edge 818 969 33.2002428240
group_graph Edge 818 971 85.2002239511
group_graph Edge 818 972 21.2002428243
group_graph Edge 818 974 65.2002428240
group_graph Edge 818 976 94.1285888806
group_graph Edge 818 977 38.2002428240
group_graph Edge 818 978 86.2001915222
group_graph Edge 818 979 53.2002428240
group_graph Edge 818 980 55.2002428240
group_graph Edge 818 982 94.0473141791
group_graph Edge 818 984 5.2030004365
group_graph Edge 818 985 6.2012572930
group_graph Edge 818 986 4.2077387920
group_graph Edge 818 987 51.2002428240
group_graph Edge 818 988 95.0702444879
group_graph Edge 818 990 46.2002428240
group_graph Edge 818 993 94.0473141791
group_graph Edge 818 994 53.2002428240
group_graph Edge 818 995 1.3508033658
group_graph Edge 818 996 87.2001033712
